Date,Close/Last,Volume,Open,High,Low
02/13/2019,$89.59,5280270,$89.90,$90.21,$89.315
02/12/2019,$90.23,2676886,$90.30,$90.74,$89.65
02/11/2019,$90.17,2428051,$90.08,$90.65,$89.70
02/08/2019,$90.30,3716559,$89.42,$90.58,$89.30
02/07/2019,$89.48,2844599,$88.40,$89.50,$87.85
02/06/2019,$88.46,2467411,$88.45,$88.79,$87.81
02/05/2019,$88.50,3464256,$87.91,$88.645,$87.41
02/04/2019,$87.82,3033183,$87.16,$87.83,$86.48
02/01/2019,$87.78,3203535,$87.78,$88.05,$86.8595
01/31/2019,$87.78,6868271,$86.09,$88.48,$85.52
01/30/2019,$86.05,2215070,$85.36,$86.535,$85.26
01/29/2019,$85.63,3313040,$85.95,$86.16,$85.28
01/28/2019,$85.65,2078881,$86.02,$86.29,$85.13
01/25/2019,$85.85,2472892,$86.34,$86.99,$85.63
01/24/2019,$86.70,2504350,$86.23,$86.77,$85.36
01/23/2019,$86.13,2629442,$85.49,$86.15,$85.29
01/22/2019,$85.61,2693577,$85.01,$86.51,$84.85
01/18/2019,$85.60,2842636,$85.94,$86.02,$85.205
01/17/2019,$85.64,1895683,$85.29,$85.77,$84.92
01/16/2019,$85.27,2270056,$84.72,$85.38,$84.34
01/15/2019,$85.14,2722876,$83.60,$85.46,$83.33
01/14/2019,$83.66,3919204,$84.32,$84.32,$82.46
01/11/2019,$84.61,3082447,$85.21,$85.21,$84.21
01/10/2019,$85.27,3757723,$85.05,$85.59,$84.63
01/09/2019,$84.81,3264437,$84.96,$86.00,$84.34
01/08/2019,$86.08,2167811,$85.04,$86.17,$84.50
01/07/2019,$85.01,2925882,$84.85,$85.39,$84.325
01/04/2019,$85.37,3278116,$84.16,$85.45,$84.06
01/03/2019,$84.67,2841382,$84.76,$85.60,$84.06
01/02/2019,$84.70,2857380,$86.11,$86.19,$84.30
12/31/2018,$86.30,2240091,$86.34,$86.595,$85.31
12/28/2018,$86.12,2447456,$86.12,$87.18,$85.77
12/27/2018,$85.96,2976417,$85.39,$85.96,$83.93
12/26/2018,$85.25,2613527,$84.00,$85.27,$82.77
12/24/2018,$83.91,2752749,$87.66,$88.39,$83.26
12/21/2018,$87.67,6797596,$87.86,$90.25,$87.511
12/20/2018,$88.14,4622283,$87.40,$89.11,$86.365
12/19/2018,$87.23,4832104,$87.85,$88.32,$86.73
12/18/2018,$87.66,4221884,$88.43,$89.23,$87.24
12/17/2018,$88.09,5488351,$91.00,$91.30,$87.64
12/14/2018,$90.75,3651850,$91.00,$91.35,$90.18
12/13/2018,$90.90,4180894,$89.78,$91.251,$89.78
12/12/2018,$89.60,5224089,$90.79,$91.25,$89.52
12/11/2018,$90.79,4706950,$90.50,$90.98,$89.74
12/10/2018,$90.51,3904032,$90.16,$90.655,$88.80
12/07/2018,$89.99,4985085,$89.95,$90.55,$89.22
12/06/2018,$89.83,4747572,$90.50,$90.64,$88.36
12/04/2018,$90.05,5598059,$89.76,$90.70,$89.6257
12/03/2018,$89.62,3904849,$88.00,$89.63,$87.20
11/30/2018,$88.57,4829304,$87.79,$88.73,$87.21
11/29/2018,$87.60,2930555,$87.61,$88.06,$86.65
11/28/2018,$87.60,2950179,$87.70,$87.88,$86.91
11/27/2018,$87.83,2383434,$87.02,$88.00,$86.53
11/26/2018,$86.98,2169058,$86.70,$87.30,$86.26
11/23/2018,$86.75,1448268,$86.62,$86.99,$86.20
11/21/2018,$86.45,3640317,$88.05,$88.18,$86.12
11/20/2018,$88.52,6879274,$88.07,$89.23,$87.80
11/19/2018,$87.64,4111793,$86.58,$87.71,$86.50
11/16/2018,$86.68,3351154,$86.44,$87.10,$85.89
11/15/2018,$86.14,4481089,$84.84,$86.29,$84.037
11/14/2018,$86.42,3860412,$85.90,$86.95,$85.645
11/13/2018,$86.35,2833210,$85.90,$86.62,$85.30
11/12/2018,$85.92,3250925,$85.25,$86.96,$85.20
11/09/2018,$85.58,4432464,$84.50,$85.77,$84.25
11/08/2018,$84.33,3002387,$84.74,$85.02,$83.33
11/07/2018,$84.70,2981464,$84.75,$84.78,$83.591
11/06/2018,$84.33,2642908,$83.66,$84.45,$83.44
11/05/2018,$83.58,3057650,$83.08,$83.84,$82.68
11/02/2018,$82.59,7000324,$83.41,$83.83,$80.89
11/01/2018,$81.66,6994303,$82.57,$82.63,$80.96
10/31/2018,$82.63,4080716,$83.22,$83.35,$82.04
10/30/2018,$83.83,2995980,$83.80,$84.23,$82.63
10/29/2018,$83.46,4157900,$82.09,$83.62,$81.88
10/26/2018,$81.89,5326881,$84.02,$84.64,$81.42
10/25/2018,$83.64,6787092,$84.50,$84.55,$83.41
