Date,Close/Last,Volume,Open,High,Low
04/05/2024,$44.78,193526,$45.57,$46.30,$44.38
04/04/2024,$45.48,246115,$47.81,$47.82,$44.39
04/03/2024,$47.20,241399,$45.10,$47.32,$45.02
04/02/2024,$44.71,208363,$43.90,$44.9584,$43.08
04/01/2024,$43.67,249919,$41.58,$43.87,$41.54
03/28/2024,$41.53,208618,$41.07,$41.73,$40.56
03/27/2024,$41.07,121846,$39.52,$41.15,$39.33
03/26/2024,$39.32,168901,$41.22,$41.25,$39.22
03/25/2024,$40.87,226999,$40.16,$41.4529,$40.16
03/22/2024,$40.37,121929,$41.27,$41.29,$40.37
03/21/2024,$41.29,147551,$40.98,$41.54,$40.4101
03/20/2024,$41.05,192798,$39.74,$41.58,$38.85
03/19/2024,$39.07,135438,$38.86,$39.23,$38.29
03/18/2024,$38.77,169131,$38.07,$39.35,$37.0467
03/15/2024,$38.25,200939,$37.87,$38.90,$37.78
03/14/2024,$38.51,184953,$38.88,$39.8148,$38.09
03/13/2024,$38.67,268952,$39.83,$40.61,$38.2103
03/12/2024,$40.03,189609,$39.33,$40.145,$38.88
03/11/2024,$39.37,182695,$40.47,$40.48,$39.00
03/08/2024,$40.05,188769,$42.23,$42.25,$39.25
03/07/2024,$41.70,218500,$40.74,$41.87,$40.59
03/06/2024,$40.80,152448,$40.29,$41.70,$40.00
03/05/2024,$40.00,187709,$41.32,$41.71,$39.89
03/04/2024,$41.39,300392,$44.04,$44.20,$40.93
03/01/2024,$41.44,246445,$40.92,$42.84,$40.53
02/29/2024,$40.79,143415,$41.01,$41.7003,$40.2136
02/28/2024,$40.84,195558,$40.03,$41.24,$39.81
02/27/2024,$39.97,183843,$41.14,$41.65,$39.86
02/26/2024,$41.11,246992,$40.67,$41.87,$40.10
02/23/2024,$40.95,144095,$41.25,$42.1406,$40.88
02/22/2024,$41.92,197283,$42.88,$43.43,$41.32
02/21/2024,$42.79,162948,$41.69,$43.38,$41.2201
02/20/2024,$42.47,257332,$43.40,$43.66,$41.90
02/16/2024,$44.02,149847,$45.56,$46.00,$43.85
02/15/2024,$45.49,197014,$45.18,$45.815,$44.69
02/14/2024,$44.82,231524,$46.24,$46.34,$43.79
02/13/2024,$45.42,278155,$46.51,$47.84,$45.29
02/12/2024,$46.98,345398,$46.00,$48.59,$46.00
02/09/2024,$45.69,387790,$53.36,$53.40,$45.68
02/08/2024,$46.54,232028,$47.34,$48.22,$45.57
